Total number of parameters: 5,488,210
{'epoch': 1, 'train_loss': 0.10208962223430475, 'self': '0.00866', 'value': '0.02594', 'legal': '0.03141', 'avs': '0.03608', 'val_loss': 0.05058092690363038, 'val_self': '0.00008', 'val_value': '0.01625', 'val_legal': '0.00893', 'val_avs': '0.02533', 'lr': '0.00040', 'step': 3000}
{'epoch': 90, 'train_loss': 0.005755785705521703, 'self': '0.00000', 'value': '0.00271', 'legal': '0.00001', 'avs': '0.00304', 'val_loss': 0.005718694534152746, 'val_self': '0.00000', 'val_value': '0.00260', 'val_legal': '0.00001', 'val_avs': '0.00311', 'lr': '0.00013', 'step': 270000}
{'epoch': 91, 'train_loss': 0.005734325046651065, 'self': '0.00000', 'value': '0.00270', 'legal': '0.00001', 'avs': '0.00303', 'val_loss': 0.00569795405293708, 'val_self': '0.00000', 'val_value': '0.00259', 'val_legal': '0.00001', 'val_avs': '0.00310', 'lr': '0.00013', 'step': 273000}
{'epoch': 92, 'train_loss': 0.005741169371021291, 'self': '0.00000', 'value': '0.00270', 'legal': '0.00001', 'avs': '0.00303', 'val_loss': 0.005710502140811782, 'val_self': '0.00000', 'val_value': '0.00260', 'val_legal': '0.00001', 'val_avs': '0.00311', 'lr': '0.00013', 'step': 276000}
{'epoch': 93, 'train_loss': 0.005732084482442588, 'self': '0.00000', 'value': '0.00270', 'legal': '0.00001', 'avs': '0.00303', 'val_loss': 0.005706879229200852, 'val_self': '0.00000', 'val_value': '0.00259', 'val_legal': '0.00001', 'val_avs': '0.00311', 'lr': '0.00013', 'step': 279000}
{'epoch': 94, 'train_loss': 0.005728552457410842, 'self': '0.00000', 'value': '0.00270', 'legal': '0.00001', 'avs': '0.00302', 'val_loss': 0.005675846800498176, 'val_self': '0.00000', 'val_value': '0.00258', 'val_legal': '0.00001', 'val_avs': '0.00309', 'lr': '0.00013', 'step': 282000}
{'epoch': 95, 'train_loss': 0.005719688926357776, 'self': '0.00000', 'value': '0.00269', 'legal': '0.00001', 'avs': '0.00302', 'val_loss': 0.005680971471669122, 'val_self': '0.00000', 'val_value': '0.00258', 'val_legal': '0.00001', 'val_avs': '0.00309', 'lr': '0.00013', 'step': 285000}
{'epoch': 96, 'train_loss': 0.005714578656479717, 'self': '0.00000', 'value': '0.00269', 'legal': '0.00001', 'avs': '0.00302', 'val_loss': 0.005675199499819428, 'val_self': '0.00000', 'val_value': '0.00257', 'val_legal': '0.00001', 'val_avs': '0.00310', 'lr': '0.00013', 'step': 288000}
{'epoch': 97, 'train_loss': 0.005706375800228368, 'self': '0.00000', 'value': '0.00269', 'legal': '0.00001', 'avs': '0.00301', 'val_loss': 0.005673176288360455, 'val_self': '0.00000', 'val_value': '0.00258', 'val_legal': '0.00001', 'val_avs': '0.00308', 'lr': '0.00013', 'step': 291000}
{'epoch': 98, 'train_loss': 0.005699826949741691, 'self': '0.00000', 'value': '0.00269', 'legal': '0.00001', 'avs': '0.00301', 'val_loss': 0.0057245764621823535, 'val_self': '0.00000', 'val_value': '0.00262', 'val_legal': '0.00001', 'val_avs': '0.00310', 'lr': '0.00013', 'step': 294000}
{'epoch': 99, 'train_loss': 0.005685439557923625, 'self': '0.00000', 'value': '0.00268', 'legal': '0.00001', 'avs': '0.00300', 'val_loss': 0.005651536171484861, 'val_self': '0.00000', 'val_value': '0.00256', 'val_legal': '0.00001', 'val_avs': '0.00308', 'lr': '0.00013', 'step': 297000}
{'epoch': 100, 'train_loss': 0.005687627659489711, 'self': '0.00000', 'value': '0.00268', 'legal': '0.00001', 'avs': '0.00300', 'val_loss': 0.005648283116122494, 'val_self': '0.00000', 'val_value': '0.00256', 'val_legal': '0.00001', 'val_avs': '0.00309', 'lr': '0.00013', 'step': 300000}
{'epoch': 101, 'train_loss': 0.005669324061988543, 'self': '0.00000', 'value': '0.00267', 'legal': '0.00001', 'avs': '0.00300', 'val_loss': 0.005657374610757974, 'val_self': '0.00000', 'val_value': '0.00257', 'val_legal': '0.00001', 'val_avs': '0.00308', 'lr': '0.00013', 'step': 303000}
{'epoch': 102, 'train_loss': 0.005673298307694495, 'self': '0.00000', 'value': '0.00268', 'legal': '0.00001', 'avs': '0.00299', 'val_loss': 0.005676787965892829, 'val_self': '0.00000', 'val_value': '0.00258', 'val_legal': '0.00001', 'val_avs': '0.00309', 'lr': '0.00013', 'step': 306000}
{'epoch': 103, 'train_loss': 0.0056674914464044076, 'self': '0.00000', 'value': '0.00267', 'legal': '0.00001', 'avs': '0.00299', 'val_loss': 0.005668726201039418, 'val_self': '0.00000', 'val_value': '0.00258', 'val_legal': '0.00001', 'val_avs': '0.00308', 'lr': '0.00013', 'step': 309000}
{'epoch': 104, 'train_loss': 0.005660670608126869, 'self': '0.00000', 'value': '0.00267', 'legal': '0.00001', 'avs': '0.00299', 'val_loss': 0.005606630610943329, 'val_self': '0.00000', 'val_value': '0.00254', 'val_legal': '0.00001', 'val_avs': '0.00306', 'lr': '0.00013', 'step': 312000}
{'epoch': 105, 'train_loss': 0.005658126592325667, 'self': '0.00000', 'value': '0.00267', 'legal': '0.00001', 'avs': '0.00298', 'val_loss': 0.005588579432443395, 'val_self': '0.00000', 'val_value': '0.00253', 'val_legal': '0.00001', 'val_avs': '0.00306', 'lr': '0.00013', 'step': 315000}
{'epoch': 106, 'train_loss': 0.005646001177063833, 'self': '0.00000', 'value': '0.00266', 'legal': '0.00001', 'avs': '0.00298', 'val_loss': 0.005594766976456845, 'val_self': '0.00000', 'val_value': '0.00254', 'val_legal': '0.00001', 'val_avs': '0.00305', 'lr': '0.00013', 'step': 318000}
{'epoch': 107, 'train_loss': 0.00562776763845856, 'self': '0.00000', 'value': '0.00265', 'legal': '0.00001', 'avs': '0.00297', 'val_loss': 0.005607221528437355, 'val_self': '0.00000', 'val_value': '0.00255', 'val_legal': '0.00001', 'val_avs': '0.00305', 'lr': '0.00013', 'step': 321000}
{'epoch': 108, 'train_loss': 0.00563509294980516, 'self': '0.00000', 'value': '0.00265', 'legal': '0.00001', 'avs': '0.00298', 'val_loss': 0.0055791180052214345, 'val_self': '0.00000', 'val_value': '0.00254', 'val_legal': '0.00001', 'val_avs': '0.00304', 'lr': '0.00013', 'step': 324000}
{'epoch': 109, 'train_loss': 0.00563814518864577, 'self': '0.00000', 'value': '0.00266', 'legal': '0.00001', 'avs': '0.00297', 'val_loss': 0.005590753750035875, 'val_self': '0.00000', 'val_value': '0.00253', 'val_legal': '0.00001', 'val_avs': '0.00306', 'lr': '0.00013', 'step': 327000}
{'epoch': 110, 'train_loss': 0.005621238543962439, 'self': '0.00000', 'value': '0.00265', 'legal': '0.00001', 'avs': '0.00297', 'val_loss': 0.00555204750386021, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00303', 'lr': '0.00013', 'step': 330000}
{'epoch': 111, 'train_loss': 0.005603415289272865, 'self': '0.00000', 'value': '0.00264', 'legal': '0.00001', 'avs': '0.00296', 'val_loss': 0.005560099919227364, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00304', 'lr': '0.00013', 'step': 333000}
{'epoch': 112, 'train_loss': 0.005592881293036043, 'self': '0.00000', 'value': '0.00263', 'legal': '0.00001', 'avs': '0.00296', 'val_loss': 0.0056876378843835635, 'val_self': '0.00000', 'val_value': '0.00260', 'val_legal': '0.00001', 'val_avs': '0.00309', 'lr': '0.00013', 'step': 336000}
{'epoch': 113, 'train_loss': 0.005601012946572155, 'self': '0.00000', 'value': '0.00264', 'legal': '0.00001', 'avs': '0.00296', 'val_loss': 0.005548028399419711, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00303', 'lr': '0.00013', 'step': 339000}
{'epoch': 114, 'train_loss': 0.005601897770694146, 'self': '0.00000', 'value': '0.00264', 'legal': '0.00001', 'avs': '0.00295', 'val_loss': 0.00557599453919674, 'val_self': '0.00000', 'val_value': '0.00253', 'val_legal': '0.00001', 'val_avs': '0.00304', 'lr': '0.00013', 'step': 342000}
{'epoch': 115, 'train_loss': 0.005596004728693515, 'self': '0.00000', 'value': '0.00264', 'legal': '0.00001', 'avs': '0.00295', 'val_loss': 0.005562202352267064, 'val_self': '0.00000', 'val_value': '0.00252', 'val_legal': '0.00001', 'val_avs': '0.00303', 'lr': '0.00013', 'step': 345000}
{'epoch': 116, 'train_loss': 0.0055811021372986335, 'self': '0.00000', 'value': '0.00263', 'legal': '0.00001', 'avs': '0.00295', 'val_loss': 0.005539609551559523, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00302', 'lr': '0.00013', 'step': 348000}
{'epoch': 117, 'train_loss': 0.005584965698886663, 'self': '0.00000', 'value': '0.00263', 'legal': '0.00001', 'avs': '0.00295', 'val_loss': 0.005517084402467323, 'val_self': '0.00000', 'val_value': '0.00249', 'val_legal': '0.00001', 'val_avs': '0.00302', 'lr': '0.00013', 'step': 351000}
{'epoch': 118, 'train_loss': 0.0055728472930689655, 'self': '0.00000', 'value': '0.00262', 'legal': '0.00001', 'avs': '0.00295', 'val_loss': 0.005539417127529007, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00303', 'lr': '0.00013', 'step': 354000}
{'epoch': 119, 'train_loss': 0.005576643920813998, 'self': '0.00000', 'value': '0.00263', 'legal': '0.00001', 'avs': '0.00294', 'val_loss': 0.005565920892385308, 'val_self': '0.00000', 'val_value': '0.00252', 'val_legal': '0.00001', 'val_avs': '0.00304', 'lr': '0.00013', 'step': 357000}
{'epoch': 120, 'train_loss': 0.005560842574574053, 'self': '0.00000', 'value': '0.00262', 'legal': '0.00001', 'avs': '0.00294', 'val_loss': 0.005529207476132289, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00302', 'lr': '0.00013', 'step': 360000}
{'epoch': 121, 'train_loss': 0.005558911879857381, 'self': '0.00000', 'value': '0.00262', 'legal': '0.00001', 'avs': '0.00294', 'val_loss': 0.005519150056853341, 'val_self': '0.00000', 'val_value': '0.00250', 'val_legal': '0.00001', 'val_avs': '0.00301', 'lr': '0.00013', 'step': 363000}
{'epoch': 122, 'train_loss': 0.005553902346951266, 'self': '0.00000', 'value': '0.00261', 'legal': '0.00001', 'avs': '0.00294', 'val_loss': 0.005503348427916281, 'val_self': '0.00000', 'val_value': '0.00250', 'val_legal': '0.00001', 'val_avs': '0.00300', 'lr': '0.00013', 'step': 366000}
{'epoch': 123, 'train_loss': 0.00555175787381207, 'self': '0.00000', 'value': '0.00261', 'legal': '0.00001', 'avs': '0.00293', 'val_loss': 0.005529933896289803, 'val_self': '0.00000', 'val_value': '0.00251', 'val_legal': '0.00001', 'val_avs': '0.00301', 'lr': '0.00013', 'step': 369000}
{'epoch': 124, 'train_loss': 0.0055475523147421575, 'self': '0.00000', 'value': '0.00261', 'legal': '0.00001', 'avs': '0.00293', 'val_loss': 0.005494628650266066, 'val_self': '0.00000', 'val_value': '0.00249', 'val_legal': '0.00001', 'val_avs': '0.00300', 'lr': '0.00013', 'step': 372000}
{'epoch': 125, 'train_loss': 0.005532316658490648, 'self': '0.00000', 'value': '0.00260', 'legal': '0.00001', 'avs': '0.00293', 'val_loss': 0.005483345094243767, 'val_self': '0.00000', 'val_value': '0.00249', 'val_legal': '0.00001', 'val_avs': '0.00299', 'lr': '0.00013', 'step': 375000}
{'epoch': 126, 'train_loss': 0.005524604913468162, 'self': '0.00000', 'value': '0.00260', 'legal': '0.00001', 'avs': '0.00292', 'val_loss': 0.005477356242557957, 'val_self': '0.00000', 'val_value': '0.00248', 'val_legal': '0.00001', 'val_avs': '0.00299', 'lr': '0.00013', 'step': 378000}
{'epoch': 127, 'train_loss': 0.005528999329078943, 'self': '0.00000', 'value': '0.00260', 'legal': '0.00001', 'avs': '0.00292', 'val_loss': 0.005530947579841939, 'val_self': '0.00000', 'val_value': '0.00252', 'val_legal': '0.00001', 'val_avs': '0.00300', 'lr': '0.00013', 'step': 381000}
{'epoch': 128, 'train_loss': 0.005521599262487143, 'self': '0.00000', 'value': '0.00260', 'legal': '0.00001', 'avs': '0.00292', 'val_loss': 0.005476590120958805, 'val_self': '0.00000', 'val_value': '0.00249', 'val_legal': '0.00001', 'val_avs': '0.00298', 'lr': '0.00013', 'step': 384000}
{'epoch': 129, 'train_loss': 0.0055169249203366535, 'self': '0.00000', 'value': '0.00259', 'legal': '0.00001', 'avs': '0.00292', 'val_loss': 0.005480684729323524, 'val_self': '0.00000', 'val_value': '0.00248', 'val_legal': '0.00001', 'val_avs': '0.00299', 'lr': '0.00013', 'step': 387000}
{'epoch': 130, 'train_loss': 0.005520133309687177, 'self': '0.00000', 'value': '0.00260', 'legal': '0.00001', 'avs': '0.00292', 'val_loss': 0.0054628374255414995, 'val_self': '0.00000', 'val_value': '0.00247', 'val_legal': '0.00001', 'val_avs': '0.00298', 'lr': '0.00013', 'step': 390000}
{'epoch': 131, 'train_loss': 0.005513448129718502, 'self': '0.00000', 'value': '0.00259', 'legal': '0.00001', 'avs': '0.00291', 'val_loss': 0.005477811802430536, 'val_self': '0.00000', 'val_value': '0.00248', 'val_legal': '0.00001', 'val_avs': '0.00299', 'lr': '0.00013', 'step': 393000}
{'epoch': 132, 'train_loss': 0.005511280255081753, 'self': '0.00000', 'value': '0.00259', 'legal': '0.00001', 'avs': '0.00291', 'val_loss': 0.0054416965786749346, 'val_self': '0.00000', 'val_value': '0.00247', 'val_legal': '0.00001', 'val_avs': '0.00297', 'lr': '0.00013', 'step': 396000}
{'epoch': 133, 'train_loss': 0.005498738097337385, 'self': '0.00000', 'value': '0.00259', 'legal': '0.00001', 'avs': '0.00291', 'val_loss': 0.00545781841081735, 'val_self': '0.00000', 'val_value': '0.00248', 'val_legal': '0.00001', 'val_avs': '0.00297', 'lr': '0.00013', 'step': 399000}
{'epoch': 134, 'train_loss': 0.00550201209836329, 'self': '0.00000', 'value': '0.00259', 'legal': '0.00001', 'avs': '0.00291', 'val_loss': 0.005444604206876066, 'val_self': '0.00000', 'val_value': '0.00246', 'val_legal': '0.00001', 'val_avs': '0.00298', 'lr': '0.00013', 'step': 402000}
{'epoch': 135, 'train_loss': 0.005483802915861209, 'self': '0.00000', 'value': '0.00258', 'legal': '0.00001', 'avs': '0.00290', 'val_loss': 0.005430527072453291, 'val_self': '0.00000', 'val_value': '0.00246', 'val_legal': '0.00001', 'val_avs': '0.00296', 'lr': '0.00013', 'step': 405000}
{'epoch': 136, 'train_loss': 0.005484544664776573, 'self': '0.00000', 'value': '0.00258', 'legal': '0.00001', 'avs': '0.00290', 'val_loss': 0.00561552792195933, 'val_self': '0.00000', 'val_value': '0.00255', 'val_legal': '0.00001', 'val_avs': '0.00306', 'lr': '0.00013', 'step': 408000}
{'epoch': 137, 'train_loss': 0.005481510876367489, 'self': '0.00000', 'value': '0.00258', 'legal': '0.00001', 'avs': '0.00290', 'val_loss': 0.005437355137384328, 'val_self': '0.00000', 'val_value': '0.00246', 'val_legal': '0.00001', 'val_avs': '0.00297', 'lr': '0.00013', 'step': 411000}
{'epoch': 138, 'train_loss': 0.005483151282183826, 'self': '0.00000', 'value': '0.00258', 'legal': '0.00001', 'avs': '0.00290', 'val_loss': 0.00542035795267305, 'val_self': '0.00000', 'val_value': '0.00245', 'val_legal': '0.00001', 'val_avs': '0.00296', 'lr': '0.00013', 'step': 414000}
{'epoch': 139, 'train_loss': 0.005481053672730923, 'self': '0.00000', 'value': '0.00258', 'legal': '0.00001', 'avs': '0.00289', 'val_loss': 0.0054967595058203235, 'val_self': '0.00000', 'val_value': '0.00250', 'val_legal': '0.00001', 'val_avs': '0.00299', 'lr': '0.00013', 'step': 417000}
